Epoch,MSE Loss
266,0.0012072920799255371
267,0.0012007694458588958
268,0.0011941962875425816
269,0.001187572255730629
270,0.001180897350423038
271,0.001174171338789165
272,0.0011673948029056191
273,0.001160567277111113
274,0.0011536895763128996
275,0.0011467613512650132
276,0.001139783300459385
277,0.0011327555403113365
278,0.0011256788857281208
279,0.0011185535695403814
280,0.0011113802902400494
281,0.0011041592806577682
282,0.0010968917049467564
283,0.001089578028768301
284,0.001082219067029655
285,0.0010748161002993584
286,0.0010673698270693421
287,0.001059881178662181
288,0.0010523514356464148
289,0.0010447818785905838
290,0.0010371735552325845
291,0.0010295278625562787
292,0.0010218463139608502
293,0.0010141304228454828
294,0.001006381819024682
295,0.000998601783066988
296,0.0009907924104481936
297,0.0009829553309828043
298,0.0009750922909006476
299,0.0009672054438851774
300,0.0009592968854121864
301,0.0009513686527498066
302,0.0009434231324121356
303,0.0009354630019515753
304,0.0009274915792047977
305,0.0009195129387080669
306,0.0009115341235883534
307,0.0009035659022629261
308,0.0008956312667578459
309,0.0008877770160324872
310,0.0008801065268926322
311,0.0008728579850867391
312,0.0008665757486596704
313,0.0008625946356914937
314,0.0008639742154628038
315,0.000878615363035351
316,0.0009233236196450889
317,0.0010419613681733608
318,0.001290297252126038
319,0.0017648972570896149
320,0.002096363343298435
321,0.0019157659262418747
322,0.0010263981530442834
323,0.0008515847148373723
324,0.0014061941765248775
325,0.001338392379693687
326,0.0008183579193428159
327,0.0009072045213542879
328,0.0011926719453185797
329,0.0009219268686138093
330,0.0007527373381890357
331,0.0010107718408107758
332,0.000935771968215704
333,0.0007141251699067652
334,0.0008798837661743164
335,0.000898268073797226
336,0.0006992078851908445
337,0.0007890394190326333
338,0.0008444776176474988
339,0.0006867186748422682
340,0.0007224230794236064
341,0.0007888934342190623
342,0.0006740528042428195
343,0.0006716926582157612
344,0.0007357458234764636
345,0.0006611361168324947
346,0.0006334593053907156
347,0.0006861830479465425
348,0.0006473049288615584
349,0.0006062944885343313
350,0.000641047372482717
351,0.000630843685939908
352,0.000588662747759372
353,0.0006021811277605593
354,0.000610190792940557
355,0.0005773816956207156
356,0.0005717127351090312
357,0.0005854486371390522
358,0.0005677358130924404
359,0.000550445169210434
360,0.000559172360226512
361,0.0005553459050133824
362,0.0005364866810850799
363,0.0005352789885364473
364,0.0005385648692026734
365,0.000525778450537473
366,0.0005166345508769155
367,0.0005191788077354431
368,0.0005142996087670326
369,0.0005032332264818251
370,0.0005007332074455917
371,0.0005003156256861985
372,0.0004924806416966021
373,0.00048575480468571186
374,0.0004849052638746798
375,0.00048141099978238344
376,0.00047417942550964653
377,0.0004704678722191602
378,0.0004688894550781697
379,0.00046401037252508104
380,0.00045850916649214923
381,0.00045599089935421944
382,0.000453376182122156
383,0.00044853254803456366
384,0.0004444129881449044
385,0.000442084448877722
386,0.0004389420500956476
387,0.0004346305795479566
388,0.00043131268466822803
389,0.000428896164521575
390,0.0004256600805092603
391,0.00042192271212115884
392,0.00041901375516317785
393,0.000416532508097589
394,0.0004134508199058473
395,0.00041016683098860085
396,0.0004074782773386687
397,0.0004050231946166605
398,0.0004021740460302681
399,0.000399231183109805
400,0.00039669161196798086
401,0.00039432189078070223
402,0.000391716486774385
403,0.00038904041866771877
404,0.0003866268089041114
405,0.0003843679733108729
406,0.0003819870762526989
407,0.0003795372904278338
408,0.00037724472349509597
409,0.0003750981704797596
410,0.0003729145973920822
411,0.00037066906224936247
412,0.00036850132164545357
413,0.0003664591640699655
414,0.00036444124998524785
415,0.00036238384200260043
416,0.0003603499208111316
417,0.00035840633790940046
418,0.00035652160295285285
419,0.00035463206586427987
420,0.0003527408989612013
421,0.0003508989466354251
422,0.0003491208190098405
423,0.0003473709220997989
424,0.0003456229460425675
425,0.00034389333450235426
426,0.0003422094159759581
427,0.0003405690658837557
428,0.00033894923399202526
429,0.00033733987947925925
430,0.00033575340057723224
431,0.0003342035925015807
432,0.00033268696279264987
433,0.0003311903274152428
434,0.0003297083603683859
435,0.0003282476682215929
436,0.0003268159052822739
437,0.0003254119656048715
438,0.00032402854412794113
439,0.0003226613043807447
440,0.0003213125455658883
441,0.00031998680788092315
442,0.0003186849062331021
443,0.00031740337726660073
444,0.00031613881583325565
445,0.00031489061075262725
446,0.00031366085750050843
447,0.00031245098216459155
448,0.00031126043177209795
449,0.00031008696532808244
450,0.0003089289821218699
451,0.00030778651125729084
452,0.00030666025122627616
453,0.00030555081320926547
454,0.00030445767333731055
455,0.00030337972566485405
456,0.00030231595155783
457,0.00030126600177027285
458,0.0003002300509251654
459,0.0002992083318531513
460,0.0002982006408274174
461,0.00029720645397901535
462,0.0002962250728160143
463,0.0002952560316771269
464,0.0002942990977317095
465,0.00029335430008359253
466,0.0002924214059021324
467,0.00029150026966817677
468,0.00029059062944725156
469,0.0002896920486818999
470,0.0002888041490223259
471,0.0002879267558455467
472,0.00028705951990559697
473,0.00028620241209864616
474,0.00028535519959405065
475,0.0002845176786649972
476,0.0002836897037923336
477,0.0002828709257300943
478,0.0002820611116476357
479,0.00028126014512963593
480,0.00028046764782629907
481,0.00027968359063379467
482,0.00027890768251381814
483,0.0002781397779472172
484,0.0002773797314148396
485,0.0002766274265013635
486,0.0002758825430646539
487,0.00027514505200088024
488,0.0002744146331679076
489,0.00027369128656573594
490,0.00027297469205223024
491,0.00027226482052356005
492,0.0002715614391490817
493,0.0002708643733058125
494,0.00027017356478609145
495,0.00026948878075927496
496,0.0002688099630177021
497,0.0002681369660422206
498,0.00026746964431367815
499,0.000266807823209092
500,0.00026615147362463176
501,0.0002655003627296537
502,0.0002648544905241579
503,0.000264213711488992
504,0.0002635778801050037
505,0.0002629469963721931
506,0.0002623210893943906
507,0.00026169998454861343
508,0.0002610839728731662
509,0.00026047322899103165
510,0.00025986842229031026
511,0.00025927057140506804
512,0.0002586818882264197
513,0.0002581063599791378
514,0.0002575516700744629
515,0.00025703271967358887
516,0.00025657808873802423
517,0.0002562447334639728
518,0.0002561441215220839
519,0.00025650704628787935
520,0.00025778840063139796
521,0.0002609730581752956
522,0.0002679822500795126
523,0.0002831884485203773
524,0.000314611621433869
525,0.0003813540388364345
526,0.0005103368312120438
527,0.000763862335588783
528,0.001127513125538826
529,0.0015681021614000201
530,0.0015060370787978172
531,0.0009324511629529297
532,0.0003030482039321214
533,0.0004178033268544823
534,0.0008799730567261577
535,0.0007660962291993201
536,0.0003270921006333083
537,0.0003380159323569387
538,0.0006326319999061525
539,0.0005428448203019798
540,0.0002670676331035793
541,0.0003752491029445082
542,0.0005351103027351201
543,0.00035912630846723914
544,0.0002576500701252371
545,0.00040109260589815676
546,0.00040650405571796
547,0.0002664084604475647
548,0.00028209114680066705
549,0.0003718643565662205
550,0.00031708760070614517
551,0.00024228983966168016
552,0.000294978468446061
553,0.00033112504752352834
554,0.00026692409301176667
555,0.00024232835858128965
556,0.0002899927203543484
557,0.00029222681769169867
558,0.0002461360127199441
559,0.000243807488004677
560,0.0002757531183306128
561,0.00026910484302788973
562,0.00023848253476899117
563,0.000242409689235501
564,0.0002629271475598216
565,0.00025436514988541603
566,0.0002347749104956165
567,0.00023907232389319688
568,0.0002517215034458786
569,0.0002451991895213723
570,0.00023225709446705878
571,0.0002353158051846549
572,0.00024347381258849055
573,0.00023870352015364915
574,0.00023005773255135864
575,0.00023185292957350612
576,0.00023706334468442947
577,0.00023404890089295805
578,0.0002281089691678062
579,0.0002288886025780812
580,0.00023231608793139458
581,0.00023045572743285447
582,0.00022631460160482675
583,0.0002263397182105109
584,0.00022852839902043343
585,0.00022755854297429323
586,0.00022460885520558804
587,0.00022408622317016125
588,0.00022541558428201824
589,0.00022500580234918743
590,0.00022293021902441978
591,0.00022205078857950866
592,0.00022270680346991867
593,0.00022265348525252193
594,0.00022125353279989213
595,0.00022020481992512941
596,0.00022031513799447566
597,0.0002203925687354058
598,0.00021954371186438948
599,0.0002185124030802399
600,0.00021819310495629907
601,0.00021821263362653553
602,0.00021775919594801962
603,0.00021690534777007997
604,0.00021631589333992451
605,0.000216137821553275
606,0.0002158880524802953
607,0.00021528665092773736
608,0.0002146221959264949
609,0.0002142196026397869
610,0.00021397149248514324
611,0.00021357763034757227
612,0.00021300173830240965
613,0.00021246858523227274
614,0.00021210199338383973
615,0.00021177803864702582
616,0.0002113420341629535
617,0.00021081995510030538
618,0.00021034748351667076
619,0.00020997018145862967
620,0.00020960369147360325
621,0.00020916775974910706
622,0.00020868686260655522
623,0.0002082378778140992
624,0.00020784417574759573
625,0.00020745780784636736
626,0.00020703252812381834
627,0.00020657869754359126
628,0.00020613909873645753
629,0.00020573219808284193
630,0.0002053356438409537
631,0.00020492044859565794
632,0.00020448504074010998
633,0.0002040513209067285
634,0.00020363549992907792
635,0.0002032315533142537
636,0.0002028224989771843
637,0.00020240068261045963
638,0.00020197377307340503
639,0.00020155354286544025
640,0.00020114316430408508
641,0.00020073552150279284
642,0.00020032288739457726
643,0.00019990417058579624
644,0.00019948481349274516
645,0.00019907006935682148
646,0.00019866022921632975
647,0.00019825142226181924
648,0.00019783993775490671
649,0.00019742549920920283
650,0.00019701090059243143
651,0.00019659868848975748
652,0.00019618921214714646
653,0.00019578085630200803
654,0.00019537159823812544
655,0.0001949609722942114
656,0.00019454988068901002
657,0.00019413966219872236
658,0.0001937310298671946
659,0.00019332357624080032
660,0.00019291644275654107
661,0.00019250896002631634
662,0.00019210102618671954
663,0.00019169322331435978
664,0.0001912860170705244
665,0.00019087974214926362
666,0.00019047419482376426
667,0.00019006904039997607
668,0.00018966401694342494
669,0.0001892589934868738
670,0.00018885410099755973
671,0.00018844957230612636
672,0.00018804559658747166
673,0.00018764218839351088
674,0.00018723928951658309
675,0.00018683676898945123
676,0.00018643451039679348
677,0.00018603251373860985
678,0.0001856307644629851
679,0.00018522937898524106
680,0.0001848284009611234
681,0.00018442787404637784
682,0.00018402778368908912
683,0.0001836281589930877
684,0.00018322892719879746
685,0.00018283005920238793
686,0.00018243156955577433
687,0.00018203338549938053
688,0.00018163562344852835
689,0.00018123821064364165
690,0.00018084126350004226
691,0.0001804446947062388
692,0.00018004859157372266
693,0.00017965291044674814
694,0.0001792576804291457
695,0.00017886285786516964
696,0.00017846844275482
697,0.00017807449330575764
698,0.00017768096586223692
699,0.00017728787497617304
700,0.00017689522064756602
701,0.0001765029737725854
702,0.00017611123621463776
703,0.00017571990611031651
704,0.00017532904166728258
705,0.00017493864288553596
706,0.00017454870976507664
707,0.00017415924230590463
708,0.00017377024050801992
709,0.00017338177713099867
710,0.00017299370665568858
711,0.00017260618915315717
712,0.0001722191518638283
713,0.00017183263844344765
714,0.00017144664889201522
715,0.000171061183209531
716,0.00017067625594791025
717,0.00017029198352247477
718,0.00016990832227747887
719,0.00016952543228399009
720,0.00016914338630158454
721,0.0001687625190243125
722,0.00016838319425005466
723,0.00016800609591882676
724,0.0001676324609434232
725,0.00016726453031878918
726,0.00016690613119862974
727,0.00016656433581374586
728,0.0001662521972320974
729,0.00016599358059465885
730,0.00016583413525950164
731,0.00016585875710006803
732,0.00016623457486275584
733,0.0001672757207415998
734,0.0001696231192909181
735,0.00017447445134166628
736,0.00018437969265505672
737,0.00020392275473568588
738,0.00024330749874934554
739,0.0003184294037055224
740,0.0004653156502172351
741,0.0007111664162948728
742,0.0011087063467130065
743,0.0014635288389399648
744,0.0015726551646366715
745,0.0009848022600635886
746,0.00030379689997062087
747,0.0002298643667018041
748,0.0006630689022131264
749,0.0008027941221371293
750,0.0003812414070125669
751,0.00017962198762688786
752,0.00045041876728646457
753,0.0005442383117042482
754,0.0002797956403810531
755,0.0001870873966254294
756,0.00038133549969643354
757,0.0003978204040322453
758,0.00020273109839763492
759,0.00020044219854753464
760,0.0003347747551742941
761,0.00028926623053848743
762,0.0001679150154814124
763,0.00020056721405126154
764,0.00027900649001821876
765,0.00023223500465974212
766,0.0001572926266817376
767,0.00018925014592241496
768,0.00023972509370651096
769,0.00020296293951105326
770,0.00015423416334670037
771,0.00017502513946965337
772,0.00020883322576992214
773,0.0001886504323920235
774,0.00015390446060337126
775,0.00016297990805469453
776,0.00018770495080389082
777,0.00017841916996985674
778,0.00015379823162220418
779,0.00015481299487873912
780,0.0001716191618470475
781,0.00016992917517200112
782,0.00015313734184019268
783,0.000149978615809232
784,0.00016075666644610465
785,0.00016233720816671848
786,0.00015180837363004684
787,0.00014723978529218584
788,0.0001534694602014497
789,0.00015637748583685607
790,0.00015015773533377796
791,0.00014563171134795994
792,0.00014875088527332991
793,0.0001516201882623136
794,0.00014838350762147456
795,0.0001444874214939773
796,0.00014551229833159596
797,0.00014787424879614264
798,0.00014650334196630865
799,0.00014347280375659466
800,0.00014316948363557458
801,0.0001447569957235828
802,0.00014455556811299175
803,0.00014246867795009166
804,0.00014144073065835983
805,0.00014219195873010904
806,0.0001425427180947736
807,0.0001413822901668027
808,0.0001401509071001783
809,0.00014013535110279918
810,0.00014054389612283558
811,0.00014011362509336323
812,0.0001390906109008938
813,0.0001385542273055762
814,0.0001386710355291143
815,0.00013863483036402613
816,0.0001380229223286733
817,0.00013732590014114976
818,0.00013706328172702342
819,0.00013704771117772907
820,0.00013678913819603622
821,0.00013623306585941464
822,0.00013574906915891916
823,0.00013553939061239362
824,0.00013539900828618556
825,0.0001350735401501879
826,0.00013460766058415174
827,0.00013422600750345737
828,0.00013400132593233138
829,0.00013379042502492666
830,0.00013346291962079704
831,0.00013306556502357125
832,0.00013272698561195284
833,0.0001324784243479371
834,0.0001322344469372183
835,0.0001319225993938744
836,0.00013156974455341697
837,0.00013124900578986853
838,0.0001309818762820214
839,0.00013072289584670216
840,0.0001304274337599054
841,0.00013010372640565038
842,0.00012979253369849175
843,0.00012951336975675076
844,0.00012924656039103866
845,0.0001289636129513383
846,0.00012866086035501212
847,0.00012835831148549914
848,0.00012807284656446427
849,0.0001278006238862872
850,0.00012752538896165788
851,0.0001272383815376088
852,0.00012694585893768817
853,0.00012665949179790914
854,0.00012638323823921382
855,0.00012611101556103677
856,0.0001258348347619176
857,0.00012555308057926595
858,0.0001252707588719204
859,0.00012499329750426114
860,0.00012472117668949068
861,0.00012445065658539534
862,0.00012417799734976143
863,0.0001239030243596062
864,0.0001236284151673317
865,0.00012335674546193331
866,0.0001230882335221395
867,0.0001228210749104619
868,0.0001225533487740904
869,0.00012228472041897476
870,0.00012201642675790936
871,0.00012174975563539192
872,0.00012148518726462498
873,0.00012122203770559281
874,0.00012095935380784795
875,0.00012069658259861171
876,0.00012043403694406152
877,0.00012017237168038264
878,0.00011991208884865046
879,0.00011965313751716167
880,0.00011939513933612034
881,0.0001191377014038153
882,0.00011888066364917904
883,0.00011862417159136385
884,0.0001183685235446319
885,0.00011811392323579639
886,0.00011786039249273017
887,0.00011760772758862004
888,0.00011735579028027132
889,0.00011710447142831981
890,0.00011685380013659596
891,0.00011660386371659115
892,0.00011635480768745765
893,0.00011610663204919547
894,0.0001158593368018046
895,0.00011561283463379368
896,0.00011536707461345941
897,0.00011512204218888655
898,0.00011487772280815989
899,0.00011463413102319464
900,0.00011439132504165173
901,0.00011414934124331921
902,0.00011390817235223949
903,0.00011366776016075164
904,0.00011342812649672851
905,0.00011318924225633964
906,0.0001129510928876698
907,0.00011271366383880377
908,0.00011247700604144484
909,0.0001122410612879321
910,0.00011200588050996885
911,0.00011177148553542793
912,0.0001115378036047332
913,0.00011130489292554557
914,0.00011107271711807698
915,0.00011084127618232742
916,0.00011061056284233928
917,0.00011038055527023971
918,0.00011015130439773202
919,0.0001099227592931129
920,0.00010969491995638236
921,0.00010946783004328609
922,0.000109241453174036
923,0.0001090157893486321
924,0.00010879080946324393
925,0.00010856657172553241
926,0.0001083430543076247
927,0.0001081202135537751
928,0.00010789810039568692
929,0.00010767666390165687
930,0.00010745592589955777
931,0.00010723589366534725
932,0.00010701655264711007
933,0.00010679789556888863
934,0.00010657992970664054
935,0.00010636261868057773
936,0.00010614601342240348
937,0.00010593008482828736
938,0.00010571483289822936
939,0.00010550025035627186
940,0.00010528632265049964
941,0.00010507308616070077
942,0.00010486052633496001
943,0.00010464859224157408
944,0.0001044373566401191
945,0.00010422678315080702
946,0.00010401689360151067
947,0.00010380768071627244
948,0.0001035991808748804
949,0.00010339140862924978
950,0.00010318441491108388
951,0.00010297830158378929
952,0.00010277319233864546
953,0.0001025693491101265
954,0.0001023671284201555
955,0.0001021672724164091
956,0.00010197097435593605
957,0.00010178035881835967
958,0.00010159914381802082
959,0.00010143396502826363
960,0.00010129690781468526
961,0.00010120970546267927
962,0.00010121286322828382
963,0.00010138042853213847
964,0.00010185407882090658
965,0.00010289470810675994
966,0.00010501729411771521
967,0.00010916702740360051
968,0.00011727750097634271
969,0.00013279692211654037
970,0.0001630517072044313
971,0.00021984563500154763
972,0.0003287434810772538
973,0.0005168801289983094
974,0.0008370390278287232
975,0.0012223228113725781
976,0.0015614833682775497
977,0.001357600442133844
978,0.000702063029166311
979,0.0001413230347679928
980,0.00027749332366511226
981,0.0007084815297275782
982,0.0006395324016921222
983,0.00022148624702822417
984,0.00015781370166223496
985,0.0004421108169481158
986,0.0004552811151370406
987,0.00017525453586131334
988,0.00015164908836595714
989,0.0003456591221038252
990,0.00031276128720492125
991,0.0001316689740633592
992,0.0001426890230504796
993,0.00026697354041971266
994,0.00023574745864607394
995,0.0001144303532782942
996,0.00012504860933404416
997,0.0002104319864884019
998,0.0001927469711517915
999,0.00011163834278704599
